i,t,Capacity
158,11,37879
158,12,37879
159,1,104545
159,2,104545
159,3,104545
159,4,104545
159,5,104545
159,6,104545
159,7,104545
159,8,104545
159,9,104545
159,10,104545
159,11,104545
159,12,104545
160,1,104545
160,2,104545
160,3,104545
160,4,104545
160,5,104545
160,6,104545
160,7,104545
160,8,104545
160,9,104545
160,10,104545
160,11,104545
160,12,104545
161,1,104545
161,2,104545
161,3,104545
161,4,104545
161,5,104545
161,6,104545
161,7,104545
161,8,104545
161,9,104545
161,10,104545
161,11,104545
161,12,104545
162,1,104545
162,2,104545
162,3,104545
162,4,104545
162,5,104545
162,6,104545
162,7,104545
162,8,104545
162,9,104545
162,10,104545
162,11,104545
162,12,104545
163,1,104545
163,2,104545
163,3,104545
163,4,104545
163,5,104545
163,6,104545
163,7,104545
163,8,104545
163,9,104545
163,10,104545
163,11,104545
163,12,104545
164,1,69697
164,2,69697
164,3,69697
164,4,69697
164,5,69697
164,6,69697
164,7,69697
164,8,69697
164,9,69697
164,10,69697
164,11,69697
164,12,69697
165,1,150000
165,2,150000
165,3,150000
165,4,150000
165,5,150000
165,6,150000
165,7,150000
165,8,150000
165,9,150000
165,10,150000
165,11,150000
165,12,150000
166,1,128788
166,2,128788
166,3,128788
166,4,128788
166,5,128788
166,6,128788
166,7,128788
166,8,128788
166,9,128788
166,10,128788
166,11,128788
166,12,128788
167,1,37879
167,2,37879
167,3,37879
167,4,37879
167,5,37879
167,6,37879
167,7,37879
167,8,37879
167,9,37879
167,10,37879
167,11,37879
167,12,37879
168,1,104545
168,2,104545
168,3,104545
168,4,104545
168,5,104545
168,6,104545
168,7,104545
168,8,104545
168,9,104545
168,10,104545
168,11,104545
168,12,104545
169,1,104545
169,2,104545
169,3,104545
169,4,104545
169,5,104545
169,6,104545
169,7,104545
169,8,104545
169,9,104545
169,10,104545
169,11,104545
169,12,104545
170,1,62121
170,2,62121
170,3,62121
170,4,62121
170,5,62121
170,6,62121
170,7,62121
170,8,62121
170,9,62121
170,10,62121
170,11,62121
170,12,62121
171,1,104545
171,2,104545
171,3,104545
171,4,104545
171,5,104545
171,6,104545
171,7,104545
171,8,104545
171,9,104545
171,10,104545
171,11,104545
171,12,104545
172,1,104545
172,2,104545
172,3,104545
172,4,104545
172,5,104545
172,6,104545
172,7,104545
172,8,104545
172,9,104545
172,10,104545
172,11,104545
172,12,104545
173,1,136364
173,2,136364
173,3,136364
173,4,136364
173,5,136364
173,6,136364
173,7,136364
173,8,136364
173,9,136364
173,10,136364
173,11,136364
173,12,136364
174,1,104545
174,2,104545
174,3,104545
174,4,104545
174,5,104545
174,6,104545
174,7,104545
174,8,104545
174,9,104545
174,10,104545
174,11,104545
174,12,104545
175,1,104545
175,2,104545
175,3,104545
175,4,104545
175,5,104545
175,6,104545
175,7,104545
175,8,104545
175,9,104545
175,10,104545
175,11,104545
175,12,104545
176,1,37879
176,2,37879
176,3,37879
176,4,37879
176,5,37879
176,6,37879
176,7,37879
176,8,37879
176,9,37879
176,10,37879
176,11,37879
176,12,37879
177,1,104545
177,2,104545
177,3,104545
177,4,104545
177,5,104545
177,6,104545
177,7,104545
177,8,104545
177,9,104545
177,10,104545
177,11,104545
177,12,104545
178,1,69697
178,2,69697
178,3,69697
178,4,69697
178,5,69697
178,6,69697
178,7,69697
178,8,69697
178,9,69697
178,10,69697
178,11,69697
178,12,69697
179,1,13636
179,2,13636
179,3,13636
179,4,13636
179,5,13636
179,6,13636
179,7,13636
179,8,13636
179,9,13636
179,10,13636
179,11,13636
179,12,13636
180,1,83333
180,2,83333
180,3,83333
180,4,83333
180,5,83333
180,6,83333
180,7,83333
180,8,83333
180,9,83333
180,10,83333
180,11,83333
180,12,83333
181,1,37879
181,2,37879
181,3,37879
181,4,37879
181,5,37879
181,6,37879
181,7,37879
181,8,37879
181,9,37879
181,10,37879
181,11,37879
181,12,37879
182,1,37879
182,2,37879
182,3,37879
182,4,37879
182,5,37879
182,6,37879
182,7,37879
182,8,37879
182,9,37879
182,10,37879
182,11,37879
182,12,37879
183,1,37879
183,2,37879
183,3,37879
183,4,37879
183,5,37879
183,6,37879
183,7,37879
183,8,37879
183,9,37879
183,10,37879
183,11,37879
183,12,37879
184,1,45455
184,2,45455
184,3,45455
184,4,45455
184,5,45455
184,6,45455
184,7,45455
184,8,45455
184,9,45455
184,10,45455
184,11,45455
184,12,45455
185,1,13636
185,2,13636
185,3,13636
185,4,13636
185,5,13636
185,6,13636
185,7,13636
185,8,13636
185,9,13636
185,10,13636
185,11,13636
185,12,13636
186,1,104545
186,2,104545
186,3,104545
186,4,104545
186,5,104545
186,6,104545
186,7,104545
186,8,104545
186,9,104545
186,10,104545
186,11,104545
186,12,104545
187,1,80303
187,2,80303
187,3,80303
187,4,80303
187,5,80303
187,6,80303
187,7,80303
187,8,80303
187,9,80303
187,10,80303
187,11,80303
187,12,80303
188,1,37879
188,2,37879
188,3,37879
188,4,37879
188,5,37879
188,6,37879
188,7,37879
188,8,37879
188,9,37879
188,10,37879
188,11,37879
188,12,37879
189,1,104545
189,2,104545
189,3,104545
189,4,104545
189,5,104545
189,6,104545
189,7,104545
189,8,104545
189,9,104545
189,10,104545
189,11,104545
189,12,104545
190,1,69697
190,2,69697
190,3,69697
190,4,69697
190,5,69697
190,6,69697
190,7,69697
190,8,69697
190,9,69697
190,10,69697
190,11,69697
190,12,69697
191,1,80303
191,2,80303
191,3,80303
191,4,80303
191,5,80303
191,6,80303
191,7,80303
191,8,80303
191,9,80303
191,10,80303
191,11,80303
191,12,80303
192,1,104545
192,2,104545
192,3,104545
192,4,104545
192,5,104545
192,6,104545
192,7,104545
192,8,104545
192,9,104545
192,10,104545
192,11,104545
192,12,104545
193,1,80303
193,2,80303
193,3,80303
193,4,80303
193,5,80303
193,6,80303
193,7,80303
193,8,80303
193,9,80303
193,10,80303
193,11,80303
193,12,80303
194,1,13636
194,2,13636
194,3,13636
194,4,13636
194,5,13636
194,6,13636
194,7,13636
194,8,13636
194,9,13636
194,10,13636
194,11,13636
194,12,13636
195,1,37879
195,2,37879
195,3,37879
195,4,37879
195,5,37879
195,6,37879
195,7,37879
195,8,37879
195,9,37879
195,10,37879
195,11,37879
195,12,37879
196,1,104545
196,2,104545
196,3,104545
196,4,104545
196,5,104545
196,6,104545
196,7,104545
196,8,104545
196,9,104545
196,10,104545
196,11,104545
196,12,104545
197,1,118182
197,2,118182
197,3,118182
197,4,118182
197,5,118182
197,6,118182
197,7,118182
197,8,118182
197,9,118182
197,10,118182
197,11,118182
197,12,118182
198,1,51515
198,2,51515
198,3,51515
198,4,51515
198,5,51515
198,6,51515
198,7,51515
198,8,51515
198,9,51515
198,10,51515
198,11,51515
198,12,51515
199,1,80303
199,2,80303
199,3,80303
199,4,80303
199,5,80303
199,6,80303
199,7,80303
199,8,80303
199,9,80303
199,10,80303
199,11,80303
199,12,80303
200,1,69697
200,2,69697
200,3,69697
200,4,69697
200,5,69697
200,6,69697
200,7,69697
200,8,69697
200,9,69697
200,10,69697
200,11,69697
200,12,69697
201,1,51515
201,2,51515
201,3,51515
201,4,51515
201,5,51515
201,6,51515
201,7,51515
201,8,51515
201,9,51515
201,10,51515
201,11,51515
201,12,51515
202,1,27273
202,2,27273
202,3,27273
202,4,27273
202,5,27273
202,6,27273
202,7,27273
202,8,27273
202,9,27273
202,10,27273
202,11,27273
202,12,27273
203,1,136364
203,2,136364
203,3,136364
203,4,136364
203,5,136364
203,6,136364
203,7,136364
203,8,136364
203,9,136364
203,10,136364
203,11,136364
203,12,136364
204,1,136364
204,2,136364
204,3,136364
204,4,136364
204,5,136364
204,6,136364
204,7,136364
204,8,136364
204,9,136364
204,10,136364
204,11,136364
204,12,136364
205,1,37879
205,2,37879
205,3,37879
205,4,37879
205,5,37879
205,6,37879
205,7,37879
205,8,37879
205,9,37879
205,10,37879
205,11,37879
205,12,37879
206,1,27273
206,2,27273
206,3,27273
206,4,27273
206,5,27273
206,6,27273
206,7,27273
206,8,27273
206,9,27273
206,10,27273
206,11,27273
206,12,27273
207,1,118182
207,2,118182
207,3,118182
207,4,118182
207,5,118182
207,6,118182
207,7,118182
207,8,118182
207,9,118182
207,10,118182
207,11,118182
207,12,118182
208,1,51515
208,2,51515
208,3,51515
208,4,51515
208,5,51515
208,6,51515
208,7,51515
208,8,51515
208,9,51515
208,10,51515
208,11,51515
208,12,51515
209,1,104545
209,2,104545
209,3,104545
209,4,104545
209,5,104545
209,6,104545
209,7,104545
209,8,104545
209,9,104545
209,10,104545
209,11,104545
209,12,104545
210,1,69697
210,2,69697
210,3,69697
210,4,69697
210,5,69697
210,6,69697
210,7,69697
210,8,69697
210,9,69697
210,10,69697
210,11,69697
210,12,69697
211,1,104545
211,2,104545
211,3,104545
211,4,104545
211,5,104545
211,6,104545
211,7,104545
211,8,104545
211,9,104545
211,10,104545
211,11,104545
211,12,104545
212,1,104545
212,2,104545
212,3,104545
212,4,104545
212,5,104545
212,6,104545
212,7,104545
212,8,104545
212,9,104545
212,10,104545
212,11,104545
212,12,104545
213,1,83333
213,2,83333
213,3,83333
213,4,83333
213,5,83333
213,6,83333
213,7,83333
213,8,83333
213,9,83333
213,10,83333
213,11,83333
213,12,83333
214,1,69697
214,2,69697
214,3,69697
214,4,69697
214,5,69697
214,6,69697
214,7,69697
214,8,69697
214,9,69697
214,10,69697
214,11,69697
214,12,69697
215,1,104545
215,2,104545
215,3,104545
215,4,104545
215,5,104545
215,6,104545
215,7,104545
215,8,104545
215,9,104545
215,10,104545
215,11,104545
215,12,104545
216,1,104545
216,2,104545
216,3,104545
216,4,104545
216,5,104545
216,6,104545
216,7,104545
216,8,104545
216,9,104545
216,10,104545
216,11,104545
216,12,104545
217,1,37879
217,2,37879
217,3,37879
217,4,37879
217,5,37879
217,6,37879
217,7,37879
217,8,37879
217,9,37879
217,10,37879
217,11,37879
217,12,37879
218,1,37879
218,2,37879
218,3,37879
218,4,37879
218,5,37879
218,6,37879
218,7,37879
218,8,37879
218,9,37879
218,10,37879
218,11,37879
218,12,37879
219,1,104545
219,2,104545
219,3,104545
219,4,104545
219,5,104545
219,6,104545
219,7,104545
219,8,104545
219,9,104545
219,10,104545
219,11,104545
219,12,104545
220,1,104545
220,2,104545
220,3,104545
220,4,104545
220,5,104545
220,6,104545
220,7,104545
220,8,104545
220,9,104545
220,10,104545
220,11,104545
220,12,104545
221,1,37879
221,2,37879
221,3,37879
221,4,37879
221,5,37879
221,6,37879
221,7,37879
221,8,37879
221,9,37879
221,10,37879
221,11,37879
221,12,37879
222,1,104545
222,2,104545
222,3,104545
222,4,104545
222,5,104545
222,6,104545
222,7,104545
222,8,104545
222,9,104545
222,10,104545
222,11,104545
222,12,104545
223,1,104545
223,2,104545
223,3,104545
223,4,104545
223,5,104545
223,6,104545
223,7,104545
223,8,104545
223,9,104545
223,10,104545
223,11,104545
223,12,104545
224,1,104545
224,2,104545
224,3,104545
224,4,104545
224,5,104545
224,6,104545
224,7,104545
224,8,104545
224,9,104545
224,10,104545
224,11,104545
224,12,104545
225,1,45455
225,2,45455
225,3,45455
225,4,45455
225,5,45455
225,6,45455
225,7,45455
225,8,45455
225,9,45455
225,10,45455
225,11,45455
225,12,45455
226,1,104545
226,2,104545
226,3,104545
226,4,104545
226,5,104545
226,6,104545
226,7,104545
226,8,104545
226,9,104545
226,10,104545
226,11,104545
226,12,104545
227,1,59091
227,2,59091
227,3,59091
227,4,59091
227,5,59091
227,6,59091
227,7,59091
227,8,59091
227,9,59091
227,10,59091
227,11,59091
227,12,59091
228,1,37879
228,2,37879
228,3,37879
228,4,37879
228,5,37879
228,6,37879
228,7,37879
228,8,37879
228,9,37879
228,10,37879
228,11,37879
228,12,37879
229,1,37879
229,2,37879
229,3,37879
229,4,37879
229,5,37879
229,6,37879
229,7,37879
229,8,37879
229,9,37879
229,10,37879
229,11,37879
229,12,37879
230,1,69697
230,2,69697
230,3,69697
230,4,69697
230,5,69697
230,6,69697
230,7,69697
230,8,69697
230,9,69697
230,10,69697
230,11,69697
230,12,69697
231,1,80303
231,2,80303
231,3,80303
231,4,80303
231,5,80303
231,6,80303
231,7,80303
231,8,80303
231,9,80303
231,10,80303
231,11,80303
231,12,80303
232,1,80303
232,2,80303
232,3,80303
232,4,80303
232,5,80303
232,6,80303
232,7,80303
232,8,80303
232,9,80303
232,10,80303
232,11,80303
232,12,80303
233,1,37879
233,2,37879
233,3,37879
233,4,37879
233,5,37879
233,6,37879
233,7,37879
233,8,37879
233,9,37879
233,10,37879
233,11,37879
233,12,37879
234,1,104545
234,2,104545
234,3,104545
234,4,104545
234,5,104545
234,6,104545
234,7,104545
234,8,104545
234,9,104545
234,10,104545
234,11,104545
234,12,104545
235,1,80303
235,2,80303
235,3,80303
235,4,80303
235,5,80303
235,6,80303
235,7,80303
235,8,80303
235,9,80303
235,10,80303
235,11,80303
235,12,80303
236,1,51515
236,2,51515
236,3,51515
236,4,51515
236,5,51515
236,6,51515
236,7,51515
236,8,51515
236,9,51515
236,10,51515
236,11,51515
236,12,51515
237,1,118182
237,2,118182
237,3,118182
237,4,118182
237,5,118182
237,6,118182
237,7,118182
237,8,118182
237,9,118182
237,10,118182
237,11,118182
237,12,118182
238,1,37879
238,2,37879
238,3,37879
238,4,37879
238,5,37879
238,6,37879
238,7,37879
238,8,37879
238,9,37879
238,10,37879
238,11,37879
238,12,37879
239,1,13636
239,2,13636
239,3,13636
239,4,13636
239,5,13636
239,6,13636
239,7,13636
239,8,13636
239,9,13636
239,10,13636
239,11,13636
239,12,13636
240,1,37879
240,2,37879
240,3,37879
240,4,37879
240,5,37879
240,6,37879
240,7,37879
240,8,37879
240,9,37879
240,10,37879
240,11,37879
240,12,37879
241,1,51515
241,2,51515
241,3,51515
241,4,51515
241,5,51515
241,6,51515
241,7,51515
241,8,51515
241,9,51515
241,10,51515
241,11,51515
241,12,51515
242,1,104545
242,2,104545
242,3,104545
242,4,104545
242,5,104545
242,6,104545
242,7,104545
242,8,104545
242,9,104545
242,10,104545
242,11,104545
242,12,104545
243,1,37879
243,2,37879
243,3,37879
243,4,37879
243,5,37879
243,6,37879
243,7,37879
243,8,37879
243,9,37879
243,10,37879
243,11,37879
243,12,37879
244,1,27273
244,2,27273
244,3,27273
244,4,27273
244,5,27273
244,6,27273
244,7,27273
244,8,27273
244,9,27273
244,10,27273
244,11,27273
244,12,27273
245,1,45455
245,2,45455
245,3,45455
245,4,45455
245,5,45455
245,6,45455
245,7,45455
245,8,45455
245,9,45455
245,10,45455
245,11,45455
245,12,45455
246,1,136364
246,2,136364
246,3,136364
246,4,136364
246,5,136364
246,6,136364
246,7,136364
246,8,136364
246,9,136364
246,10,136364
246,11,136364
246,12,136364
247,1,136364
247,2,136364
247,3,136364
247,4,136364
247,5,136364
247,6,136364
247,7,136364
247,8,136364
247,9,136364
247,10,136364
247,11,136364
247,12,136364
248,1,37879
248,2,37879
248,3,37879
248,4,37879
248,5,37879
248,6,37879
248,7,37879
248,8,37879
248,9,37879
248,10,37879
248,11,37879
248,12,37879
249,1,93939
249,2,93939
249,3,93939
249,4,93939
249,5,93939
249,6,93939
249,7,93939
249,8,93939
249,9,93939
249,10,93939
249,11,93939
249,12,93939
250,1,27273
250,2,27273
250,3,27273
250,4,27273
250,5,27273
250,6,27273
250,7,27273
250,8,27273
250,9,27273
250,10,27273
250,11,27273
250,12,27273
251,1,104545
251,2,104545
251,3,104545
251,4,104545
251,5,104545
251,6,104545
251,7,104545
251,8,104545
251,9,104545
251,10,104545
251,11,104545
251,12,104545
252,1,104545
252,2,104545
252,3,104545
252,4,104545
252,5,104545
252,6,104545
252,7,104545
252,8,104545
252,9,104545
252,10,104545
252,11,104545
252,12,104545
253,1,80303
253,2,80303
253,3,80303
253,4,80303
253,5,80303
253,6,80303
253,7,80303
253,8,80303
253,9,80303
253,10,80303
253,11,80303
253,12,80303
254,1,37879
254,2,37879
254,3,37879
254,4,37879
254,5,37879
254,6,37879
254,7,37879
254,8,37879
254,9,37879
254,10,37879
254,11,37879
254,12,37879
255,1,37879
255,2,37879
255,3,37879
255,4,37879
255,5,37879
255,6,37879
255,7,37879
255,8,37879
255,9,37879
255,10,37879
255,11,37879
255,12,37879
256,1,83333
256,2,83333
256,3,83333
256,4,83333
256,5,83333
256,6,83333
256,7,83333
256,8,83333
256,9,83333
256,10,83333
256,11,83333
256,12,83333
257,1,69697
257,2,69697
257,3,69697
257,4,69697
257,5,69697
257,6,69697
257,7,69697
257,8,69697
257,9,69697
257,10,69697
257,11,69697
257,12,69697
258,1,37879
258,2,37879
258,3,37879
258,4,37879
258,5,37879
258,6,37879
258,7,37879
258,8,37879
258,9,37879
258,10,37879
258,11,37879
258,12,37879
259,1,27273
259,2,27273
259,3,27273
259,4,27273
259,5,27273
259,6,27273
259,7,27273
259,8,27273
259,9,27273
259,10,27273
259,11,27273
259,12,27273
260,1,118182
260,2,118182
260,3,118182
260,4,118182
260,5,118182
260,6,118182
260,7,118182
260,8,118182
260,9,118182
260,10,118182
260,11,118182
260,12,118182
261,1,118182
261,2,118182
261,3,118182
261,4,118182
261,5,118182
261,6,118182
261,7,118182
261,8,118182
261,9,118182
261,10,118182
261,11,118182
261,12,118182
262,1,80303
262,2,80303
262,3,80303
262,4,80303
262,5,80303
262,6,80303
262,7,80303
262,8,80303
262,9,80303
262,10,80303
262,11,80303
262,12,80303
263,1,37879
263,2,37879
263,3,37879
263,4,37879
263,5,37879
263,6,37879
263,7,37879
263,8,37879
263,9,37879
263,10,37879
263,11,37879
263,12,37879
264,1,104545
264,2,104545
264,3,104545
264,4,104545
264,5,104545
264,6,104545
264,7,104545
264,8,104545
264,9,104545
264,10,104545
264,11,104545
264,12,104545
265,1,83333
265,2,83333
265,3,83333
265,4,83333
265,5,83333
265,6,83333
265,7,83333
265,8,83333
265,9,83333
265,10,83333
265,11,83333
265,12,83333
266,1,93939
266,2,93939
266,3,93939
266,4,93939
266,5,93939
266,6,93939
266,7,93939
266,8,93939
266,9,93939
266,10,93939
266,11,93939
266,12,93939
267,1,118182
267,2,118182
267,3,118182
267,4,118182
267,5,118182
267,6,118182
267,7,118182
267,8,118182
267,9,118182
267,10,118182
267,11,118182
267,12,118182
268,1,150000
268,2,150000
268,3,150000
268,4,150000
268,5,150000
268,6,150000
268,7,150000
268,8,150000
268,9,150000
268,10,150000
268,11,150000
268,12,150000
269,1,104545
269,2,104545
269,3,104545
269,4,104545
269,5,104545
269,6,104545
269,7,104545
269,8,104545
269,9,104545
269,10,104545
269,11,104545
269,12,104545
270,1,142424
270,2,142424
270,3,142424
270,4,142424
270,5,142424
270,6,142424
270,7,142424
270,8,142424
270,9,142424
270,10,142424
270,11,142424
270,12,142424
271,1,104545
271,2,104545
271,3,104545
271,4,104545
271,5,104545
271,6,104545
271,7,104545
271,8,104545
271,9,104545
271,10,104545
271,11,104545
271,12,104545
272,1,37879
272,2,37879
272,3,37879
272,4,37879
272,5,37879
272,6,37879
272,7,37879
272,8,37879
272,9,37879
272,10,37879
272,11,37879
272,12,37879
273,1,160606
273,2,160606
273,3,160606
273,4,160606
273,5,160606
273,6,160606
273,7,160606
273,8,160606
273,9,160606
273,10,160606
273,11,160606
273,12,160606
274,1,104545
274,2,104545
274,3,104545
274,4,104545
274,5,104545
274,6,104545
274,7,104545
274,8,104545
274,9,104545
274,10,104545
274,11,104545
274,12,104545
275,1,136364
275,2,136364
275,3,136364
275,4,136364
275,5,136364
275,6,136364
275,7,136364
275,8,136364
275,9,136364
275,10,136364
275,11,136364
275,12,136364
276,1,13636
276,2,13636
276,3,13636
276,4,13636
276,5,13636
276,6,13636
276,7,13636
276,8,13636
276,9,13636
276,10,13636
276,11,13636
276,12,13636
277,1,37879
277,2,37879
277,3,37879
277,4,37879
277,5,37879
277,6,37879
277,7,37879
277,8,37879
277,9,37879
277,10,37879
277,11,37879
277,12,37879
278,1,37879
278,2,37879
278,3,37879
278,4,37879
278,5,37879
278,6,37879
278,7,37879
278,8,37879
278,9,37879
278,10,37879
278,11,37879
278,12,37879
279,1,13636
279,2,13636
279,3,13636
279,4,13636
279,5,13636
279,6,13636
279,7,13636
279,8,13636
279,9,13636
279,10,13636
279,11,13636
279,12,13636
280,1,13636
280,2,13636
280,3,13636
280,4,13636
280,5,13636
280,6,13636
280,7,13636
280,8,13636
280,9,13636
280,10,13636
280,11,13636
280,12,13636
281,1,37879
281,2,37879
281,3,37879
281,4,37879
281,5,37879
281,6,37879
281,7,37879
281,8,37879
281,9,37879
281,10,37879
281,11,37879
281,12,37879
282,1,13636
282,2,13636
282,3,13636
282,4,13636
282,5,13636
282,6,13636
282,7,13636
282,8,13636
282,9,13636
282,10,13636
282,11,13636
282,12,13636
283,1,37879
283,2,37879
283,3,37879
283,4,37879
283,5,37879
283,6,37879
283,7,37879
283,8,37879
283,9,37879
283,10,37879
283,11,37879
283,12,37879
284,1,104545
284,2,104545
284,3,104545
284,4,104545
284,5,104545
284,6,104545
284,7,104545
284,8,104545
284,9,104545
284,10,104545
284,11,104545
284,12,104545
285,1,37879
285,2,37879
285,3,37879
285,4,37879
285,5,37879
285,6,37879
285,7,37879
285,8,37879
285,9,37879
285,10,37879
285,11,37879
285,12,37879
286,1,13636
286,2,13636
286,3,13636
286,4,13636
286,5,13636
286,6,13636
286,7,13636
286,8,13636
286,9,13636
286,10,13636
286,11,13636
286,12,13636
287,1,80303
287,2,80303
287,3,80303
287,4,80303
287,5,80303
287,6,80303
287,7,80303
287,8,80303
287,9,80303
287,10,80303
287,11,80303
287,12,80303
288,1,13636
288,2,13636
288,3,13636
288,4,13636
288,5,13636
288,6,13636
288,7,13636
288,8,13636
288,9,13636
288,10,13636
288,11,13636
288,12,13636
289,1,136364
289,2,136364
289,3,136364
289,4,136364
289,5,136364
289,6,136364
289,7,136364
289,8,136364
289,9,136364
289,10,136364
289,11,136364
289,12,136364
290,1,136364
290,2,136364
290,3,136364
290,4,136364
290,5,136364
290,6,136364
290,7,136364
290,8,136364
290,9,136364
290,10,136364
290,11,136364
290,12,136364
291,1,37879
291,2,37879
291,3,37879
291,4,37879
291,5,37879
291,6,37879
291,7,37879
291,8,37879
291,9,37879
291,10,37879
291,11,37879
291,12,37879
292,1,13636
292,2,13636
292,3,13636
292,4,13636
292,5,13636
292,6,13636
292,7,13636
292,8,13636
292,9,13636
292,10,13636
292,11,13636
292,12,13636
293,1,104545
293,2,104545
293,3,104545
293,4,104545
293,5,104545
293,6,104545
293,7,104545
293,8,104545
293,9,104545
293,10,104545
293,11,104545
293,12,104545
294,1,104545
294,2,104545
294,3,104545
294,4,104545
294,5,104545
294,6,104545
294,7,104545
294,8,104545
294,9,104545
294,10,104545
294,11,104545
294,12,104545
295,1,112121
295,2,112121
295,3,112121
295,4,112121
295,5,112121
295,6,112121
295,7,112121
295,8,112121
295,9,112121
295,10,112121
295,11,112121
295,12,112121
296,1,37879
296,2,37879
296,3,37879
296,4,37879
296,5,37879
296,6,37879
296,7,37879
296,8,37879
296,9,37879
296,10,37879
296,11,37879
296,12,37879
297,1,104545
297,2,104545
297,3,104545
297,4,104545
297,5,104545
297,6,104545
297,7,104545
297,8,104545
297,9,104545
297,10,104545
297,11,104545
297,12,104545
298,1,80303
298,2,80303
298,3,80303
298,4,80303
298,5,80303
298,6,80303
298,7,80303
298,8,80303
298,9,80303
298,10,80303
298,11,80303
298,12,80303
299,1,80303
299,2,80303
299,3,80303
299,4,80303
299,5,80303
299,6,80303
299,7,80303
299,8,80303
299,9,80303
299,10,80303
299,11,80303
299,12,80303
300,1,37879
300,2,37879
300,3,37879
300,4,37879
300,5,37879
300,6,37879
300,7,37879
300,8,37879
300,9,37879
300,10,37879
300,11,37879
300,12,37879
301,1,69697
301,2,69697
301,3,69697
301,4,69697
301,5,69697
301,6,69697
301,7,69697
301,8,69697
301,9,69697
301,10,69697
301,11,69697
301,12,69697
302,1,37879
302,2,37879
302,3,37879
302,4,37879
302,5,37879
302,6,37879
302,7,37879
302,8,37879
302,9,37879
302,10,37879
302,11,37879
302,12,37879
303,1,118182
303,2,118182
303,3,118182
303,4,118182
303,5,118182
303,6,118182
303,7,118182
303,8,118182
303,9,118182
303,10,118182
303,11,118182
303,12,118182
304,1,37879
304,2,37879
304,3,37879
304,4,37879
304,5,37879
304,6,37879
304,7,37879
304,8,37879
304,9,37879
304,10,37879
304,11,37879
304,12,37879
305,1,104545
305,2,104545
305,3,104545
305,4,104545
305,5,104545
305,6,104545
305,7,104545
305,8,104545
305,9,104545
305,10,104545
305,11,104545
305,12,104545
306,1,27273
306,2,27273
306,3,27273
306,4,27273
306,5,27273
306,6,27273
306,7,27273
306,8,27273
306,9,27273
306,10,27273
306,11,27273
306,12,27273
307,1,37879
307,2,37879
307,3,37879
307,4,37879
307,5,37879
307,6,37879
307,7,37879
307,8,37879
307,9,37879
307,10,37879
307,11,37879
307,12,37879
308,1,45455
308,2,45455
308,3,45455
